2310000	 18
2320000	 18
2330000	 18
2340000	 18
2350000	 18
2360000	 18
2370000	 19
2380000	 18
2390000	 19
2400000	 19
2410000	 19
2420000	 20
2430000	 20
2440000	 20
2450000	 20
2460000	 20
2470000	 20
2480000	 20
2490000	 21
2500000	 20
2510000	 20
2520000	 20
2530000	 20
2540000	 20
2550000	 21
2560000	 20
2570000	 21
2580000	 21
2590000	 21
2600000	 21
2610000	 20
2620000	 20
2630000	 20
2640000	 21
2650000	 21
2660000	 21
2670000	 22
2680000	 22
2690000	 22
2700000	 22
2710000	 22
2720000	 21
2730000	 22
2740000	 22
2750000	 22
2760000	 22
2770000	 22
2780000	 22
2790000	 22
2800000	 22
2810000	 23
2820000	 23
2830000	 23
2840000	 23
2850000	 23
2860000	 23
2870000	 23
2880000	 23
2890000	 23
2900000	 24
2910000	 23
2920000	 23
2930000	 23
2940000	 23
2950000	 24
2960000	 24
2970000	 23
2980000	 24
2990000	 24
3000000	 23
3010000	 24
3020000	 25
3030000	 23
3040000	 25
3050000	 25
3060000	 25
3070000	 25
3080000	 24
3090000	 25
3100000	 25
3110000	 24
3120000	 25
3130000	 25
3140000	 25
3150000	 26
3160000	 26
3170000	 25
3180000	 25
3190000	 25
3200000	 25
3210000	 25
3220000	 25
3230000	 25
3240000	 26
3250000	 26
3260000	 26
3270000	 26
3280000	 26
3290000	 26
3300000	 26
3310000	 26
3320000	 27
3330000	 27
3340000	 27
3350000	 26
3360000	 27
3370000	 27
3380000	 27
3390000	 27
3400000	 27
3410000	 27
3420000	 27
3430000	 27
3440000	 27
3450000	 27
3460000	 27
3470000	 29
3480000	 27
3490000	 27
3500000	 28
3510000	 27
3520000	 28
3530000	 28
3540000	 28
3550000	 28
3560000	 28
3570000	 28
3580000	 28
3590000	 28
3600000	 28
3610000	 29
3620000	 29
3630000	 28
3640000	 29
3650000	 29
3660000	 29
3670000	 29
3680000	 29
3690000	 29
3700000	 29
3710000	 30
3720000	 30
3730000	 30
3740000	 30
3750000	 30
3760000	 30
3770000	 30
3780000	 30
3790000	 30
3800000	 31
3810000	 31
3820000	 31
3830000	 31
3840000	 30
3850000	 31
3860000	 31
3870000	 32
3880000	 30
3890000	 31
3900000	 32
3910000	 30
3920000	 32
3930000	 31
3940000	 31
3950000	 32
3960000	 32
3970000	 31
3980000	 32
3990000	 31
4000000	 32
4010000	 32
4020000	 32
4030000	 31
4040000	 33
4050000	 32
4060000	 32
4070000	 33
4080000	 33
4090000	 32
4100000	 33
4110000	 32
4120000	 32
4130000	 32
4140000	 33
4150000	 33
4160000	 34
4170000	 33
4180000	 33
4190000	 34
4200000	 34
4210000	 33
4220000	 34
4230000	 33
4240000	 33
4250000	 34
4260000	 35
4270000	 34
4280000	 35
4290000	 34
4300000	 33
4310000	 34
4320000	 35
4330000	 35
4340000	 35
4350000	 35
4360000	 35
4370000	 35
4380000	 35
4390000	 35
4400000	 36
4410000	 34
4420000	 36
4430000	 34
4440000	 36
4450000	 36
4460000	 36
4470000	 36
4480000	 36
4490000	 35
4500000	 37
4510000	 37
4520000	 36
4530000	 36
4540000	 37
4550000	 37
4560000	 37
4570000	 39
4580000	 36
4590000	 37
4600000	 37
4610000	 37
4620000	 37
4630000	 37
4640000	 37
4650000	 38
4660000	 38
4670000	 37
4680000	 38
4690000	 38
4700000	 36
4710000	 37
4720000	 38
4730000	 38
4740000	 39
4750000	 38
4760000	 38
4770000	 38
4780000	 39
4790000	 38
4800000	 37
4810000	 39
4820000	 37
4830000	 39
4840000	 39
4850000	 39
4860000	 39
4870000	 39
4880000	 39
4890000	 39
4900000	 40
4910000	 38
4920000	 40
4930000	 40
4940000	 39
4950000	 40
4960000	 40
4970000	 40
4980000	 40
4990000	 40
5000000	 40
5010000	 41
5020000	 40
5030000	 41
5040000	 41
5050000	 41
5060000	 41
5070000	 41
5080000	 41
5090000	 41
5100000	 41
5110000	 41
5120000	 41
5130000	 42
5140000	 41
5150000	 42
5160000	 41
5170000	 42
5180000	 41
5190000	 42
5200000	 42
5210000	 42
5220000	 42
5230000	 42
5240000	 43
5250000	 43
5260000	 42
5270000	 42
5280000	 42
5290000	 42
5300000	 42
5310000	 43
5320000	 43
5330000	 43
5340000	 43
5350000	 43
5360000	 43
5370000	 44
5380000	 43
5390000	 44
5400000	 43
5410000	 43
5420000	 44
5430000	 44
5440000	 44
5450000	 50
5460000	 45
5470000	 44
5480000	 44
5490000	 44
5500000	 45
5510000	 44
5520000	 44
5530000	 44
5540000	 45
5550000	 45
5560000	 45
5570000	 45
5580000	 45
5590000	 45
5600000	 45
5610000	 45
5620000	 44
5630000	 45
5640000	 45
5650000	 46
5660000	 45
5670000	 46
5680000	 45
5690000	 46
5700000	 45
5710000	 45
5720000	 46
5730000	 46
5740000	 47
5750000	 46
5760000	 47
5770000	 46
5780000	 47
5790000	 47
5800000	 48
5810000	 47
5820000	 48
5830000	 47
5840000	 48
5850000	 48
5860000	 48
5870000	 48
5880000	 48
5890000	 48
5900000	 47
5910000	 48
5920000	 48
5930000	 48
5940000	 48
5950000	 48
5960000	 49
5970000	 48
5980000	 49
5990000	 49
6000000	 48
6010000	 49
6020000	 49
6030000	 49
6040000	 49
6050000	 50
6060000	 50
6070000	 51
6080000	 50
6090000	 49
6100000	 50
6110000	 50
6120000	 50
6130000	 50
6140000	 48
6150000	 50
6160000	 49
6170000	 50
6180000	 50
6190000	 50
6200000	 50
6210000	 49
6220000	 50
6230000	 50
6240000	 50
6250000	 50
6260000	 51
6270000	 51
6280000	 51
6290000	 51
6300000	 51
6310000	 50
6320000	 51
6330000	 51
6340000	 50
6350000	 51
6360000	 51
6370000	 51
6380000	 51
6390000	 52
6400000	 52
6410000	 52
6420000	 52
6430000	 52
6440000	 51
6450000	 52
6460000	 52
6470000	 52
6480000	 52
6490000	 53
6500000	 52
6510000	 52
6520000	 52
6530000	 53
6540000	 53
6550000	 53
6560000	 53
6570000	 53
6580000	 53
6590000	 53
6600000	 54
6610000	 53
6620000	 53
6630000	 53
6640000	 53
6650000	 53
6660000	 56
6670000	 53
6680000	 54
6690000	 54
6700000	 53
6710000	 54
6720000	 54
6730000	 54
6740000	 54
6750000	 54
6760000	 54
6770000	 54
6780000	 55
6790000	 54
6800000	 56
6810000	 54
6820000	 55
6830000	 55
6840000	 56
6850000	 55
6860000	 54
6870000	 55
6880000	 55
6890000	 55
6900000	 57
6910000	 57
6920000	 56
6930000	 57
6940000	 56
6950000	 56
6960000	 57
6970000	 56
6980000	 56
6990000	 57
7000000	 58
7010000	 57
7020000	 57
7030000	 57
7040000	 58
7050000	 57
7060000	 57
7070000	 58
7080000	 58
7090000	 56
7100000	 57
7110000	 57
7120000	 57
7130000	 57
7140000	 58
7150000	 57
7160000	 58
7170000	 60
7180000	 58
7190000	 58
7200000	 58
7210000	 57
7220000	 58
7230000	 57
7240000	 58
7250000	 58
7260000	 58
7270000	 58
7280000	 58
7290000	 63
7300000	 58
7310000	 58
7320000	 58
7330000	 58
7340000	 58
7350000	 58
7360000	 58
7370000	 57
7380000	 58
7390000	 58
7400000	 58
7410000	 58
7420000	 58
7430000	 58
7440000	 59
7450000	 58
7460000	 58
7470000	 59
7480000	 60
7490000	 59
7500000	 58
7510000	 59
7520000	 59
7530000	 59
7540000	 59
7550000	 59
7560000	 59
7570000	 59
7580000	 59
7590000	 59
7600000	 60
7610000	 60
7620000	 60
7630000	 60
7640000	 60
7650000	 61
7660000	 61
7670000	 60
7680000	 61
7690000	 62
7700000	 61
7710000	 60
7720000	 61
7730000	 60
7740000	 61
7750000	 60
7760000	 61
7770000	 60
7780000	 61
7790000	 61
7800000	 61
7810000	 61
7820000	 61
7830000	 61
7840000	 64
7850000	 64
7860000	 64
7870000	 64
7880000	 69
7890000	 64
7900000	 64
7910000	 65
7920000	 65
7930000	 62
7940000	 62
7950000	 62
7960000	 62
7970000	 62
7980000	 62
7990000	 65
8000000	 66
8010000	 65
8020000	 66
8030000	 65
8040000	 66
8050000	 67
8060000	 66
8070000	 67
8080000	 68
8090000	 69
8100000	 66
8110000	 66
8120000	 66
8130000	 67
8140000	 66
8150000	 68
8160000	 67
8170000	 67
8180000	 66
8190000	 68
8200000	 68
8210000	 67
8220000	 67
8230000	 67
8240000	 68
8250000	 68
8260000	 70
8270000	 69
8280000	 69
8290000	 69
8300000	 69
8310000	 70
8320000	 70
8330000	 70
8340000	 69
8350000	 70
8360000	 69
8370000	 69
8380000	 70
8390000	 69
8400000	 68
8410000	 69
8420000	 69
8430000	 69
8440000	 69
8450000	 69
8460000	 70
8470000	 68
8480000	 71
8490000	 70
8500000	 68
8510000	 68
8520000	 69
8530000	 67
8540000	 70
8550000	 69
8560000	 72
8570000	 72
8580000	 71
8590000	 71
8600000	 72
8610000	 72
8620000	 71
8630000	 72
8640000	 70
8650000	 72
8660000	 70
8670000	 71
8680000	 72
8690000	 70
8700000	 72
8710000	 71
8720000	 72
8730000	 71
8740000	 72
8750000	 71
8760000	 70
8770000	 71
8780000	 72
8790000	 73
8800000	 74
8810000	 72
8820000	 72
8830000	 73
8840000	 72
8850000	 72
8860000	 70
8870000	 72
8880000	 73
8890000	 70
8900000	 72
8910000	 71
8920000	 74
8930000	 73
8940000	 71
8950000	 73
8960000	 73
8970000	 73
8980000	 73
8990000	 73
9000000	 74
9010000	 74
9020000	 73
9030000	 74
9040000	 74
9050000	 71
9060000	 74
9070000	 74
9080000	 76
9090000	 74
9100000	 74
9110000	 74
9120000	 75
9130000	 75
9140000	 74
9150000	 75
9160000	 75
9170000	 75
9180000	 77
9190000	 74
9200000	 74
9210000	 75
9220000	 75
9230000	 75
9240000	 80
9250000	 74
9260000	 74
9270000	 77
9280000	 75
9290000	 75
9300000	 76
9310000	 74
9320000	 75
9330000	 76
9340000	 75
9350000	 76
9360000	 77
9370000	 76
9380000	 77
9390000	 77
9400000	 75
9410000	 77
9420000	 76
9430000	 77
9440000	 77
9450000	 77
9460000	 77
9470000	 78
9480000	 77
9490000	 77
9500000	 78
9510000	 76
9520000	 77
9530000	 78
9540000	 78
9550000	 82
9560000	 78
9570000	 77
9580000	 79
9590000	 79
9600000	 78
9610000	 79
9620000	 80
9630000	 79
9640000	 79
9650000	 79
9660000	 79
9670000	 79
9680000	 78
9690000	 78
9700000	 78
9710000	 79
9720000	 80
9730000	 79
9740000	 77
9750000	 79
9760000	 80
9770000	 81
9780000	 79
9790000	 78
9800000	 78
9810000	 80
9820000	 80
9830000	 81
9840000	 79
9850000	 82
9860000	 80
9870000	 80
9880000	 82
9890000	 82
9900000	 78
9910000	 79
9920000	 78
9930000	 81
9940000	 84
9950000	 79
9960000	 79
9970000	 78
9980000	 82
9990000	 81
10000000	 81
10010000	 82
10020000	 82
10030000	 78
10040000	 83
10050000	 81
10060000	 82
10070000	 82
10080000	 82
10090000	 82
10100000	 83
10110000	 83
10120000	 83
10130000	 85
10140000	 85
10150000	 85
10160000	 88
10170000	 87
10180000	 87
10190000	 85
10200000	 88
10210000	 83
10220000	 85
10230000	 84
10240000	 84
10250000	 85
10260000	 83
10270000	 91
10280000	 99
10290000	 85
10300000	 86
10310000	 86
10320000	 86
10330000	 86
10340000	 85
10350000	 100
10360000	 92
10370000	 88
10380000	 88
10390000	 87
10400000	 88
10410000	 86
10420000	 94
10430000	 87
10440000	 88
10450000	 86
10460000	 89
10470000	 88
10480000	 88
10490000	 93
10500000	 93
10510000	 90
10520000	 90
10530000	 89
10540000	 90
10550000	 88
10560000	 91
10570000	 91
10580000	 90
10590000	 91
10600000	 92
10610000	 89
10620000	 91
10630000	 89
10640000	 91
10650000	 93
10660000	 92
10670000	 91
10680000	 91
10690000	 89
10700000	 89
10710000	 89
10720000	 90
10730000	 90
10740000	 92
10750000	 92
10760000	 90
10770000	 93
10780000	 92
10790000	 94
10800000	 93
10810000	 95
10820000	 93
10830000	 92
10840000	 90
10850000	 93
10860000	 91
10870000	 91
10880000	 93
10890000	 91
10900000	 92
10910000	 93
10920000	 92
10930000	 91
10940000	 92
10950000	 92
10960000	 90
10970000	 92
10980000	 93
10990000	 91
11000000	 93
11010000	 92
11020000	 97
11030000	 94
11040000	 93
11050000	 93
11060000	 93
11070000	 93
11080000	 96
11090000	 93
11100000	 92
11110000	 93
11120000	 94
11130000	 92
11140000	 92
11150000	 94
11160000	 93
11170000	 93
11180000	 91
11190000	 95
11200000	 94
11210000	 99
11220000	 94
11230000	 94
11240000	 95
11250000	 92
11260000	 101
11270000	 91
11280000	 92
11290000	 94
11300000	 91
11310000	 93
11320000	 96
11330000	 95
11340000	 95
11350000	 95
11360000	 95
11370000	 95
11380000	 96
11390000	 96
11400000	 96
11410000	 96
11420000	 96
11430000	 96
11440000	 96
11450000	 97
11460000	 96
11470000	 96
11480000	 97
11490000	 99
11500000	 95
11510000	 97
11520000	 96
11530000	 96
11540000	 97
11550000	 96
11560000	 97
11570000	 96
11580000	 98
11590000	 100
11600000	 97
11610000	 99
11620000	 98
11630000	 97
11640000	 98
11650000	 97
11660000	 99
11670000	 97
11680000	 99
11690000	 100
11700000	 98
11710000	 99
11720000	 99
11730000	 100
11740000	 98
11750000	 98
11760000	 103
11770000	 99
11780000	 99
11790000	 98
11800000	 99
11810000	 102
11820000	 100
11830000	 99
11840000	 100
11850000	 102
11860000	 99
11870000	 100
11880000	 100
11890000	 99
11900000	 98
11910000	 99
11920000	 101
11930000	 100
11940000	 101
11950000	 102
11960000	 100
11970000	 101
11980000	 101
11990000	 100
12000000	 101
12010000	 102
12020000	 100
12030000	 101
12040000	 104
12050000	 102
12060000	 101
12070000	 100
12080000	 100
12090000	 101
12100000	 103
12110000	 102
12120000	 105
12130000	 102
12140000	 102
12150000	 102
12160000	 100
12170000	 100
12180000	 104
12190000	 104
12200000	 101
12210000	 102
12220000	 103
12230000	 103
12240000	 136
12250000	 102
12260000	 109
12270000	 109
12280000	 105
12290000	 102
12300000	 104
12310000	 111
12320000	 104
12330000	 103
12340000	 104
12350000	 105
12360000	 108
12370000	 104
12380000	 105
12390000	 103
12400000	 112
12410000	 104
12420000	 108
12430000	 100
12440000	 102
12450000	 105
12460000	 105
12470000	 110
12480000	 105
12490000	 110
12500000	 104
12510000	 106
12520000	 104
12530000	 101
12540000	 104
12550000	 105
12560000	 102
12570000	 105
12580000	 124
12590000	 111
12600000	 109
12610000	 109
12620000	 109
12630000	 109
12640000	 112
12650000	 120
12660000	 110
12670000	 107
12680000	 111
12690000	 108
12700000	 108
12710000	 108
12720000	 109
12730000	 107
12740000	 112
12750000	 109
12760000	 124
12770000	 107
12780000	 107
12790000	 107
12800000	 109
12810000	 110
12820000	 108
12830000	 108
12840000	 107
12850000	 111
12860000	 111
12870000	 113
12880000	 109
12890000	 115
12900000	 110
12910000	 106
12920000	 112
12930000	 115
12940000	 115
12950000	 115
12960000	 114
12970000	 111
12980000	 117
12990000	 120
13000000	 112
13010000	 113
13020000	 109
13030000	 109
13040000	 130
13050000	 115
13060000	 116
13070000	 109
13080000	 111
13090000	 113
13100000	 111
13110000	 110
13120000	 113
13130000	 111
13140000	 111
13150000	 111
13160000	 113
13170000	 113
13180000	 111
13190000	 115
13200000	 120
13210000	 112
13220000	 124
13230000	 112
13240000	 111
13250000	 112
13260000	 110
13270000	 112
13280000	 113
13290000	 114
13300000	 114
13310000	 111
13320000	 112
13330000	 111
13340000	 115
13350000	 117
13360000	 115
13370000	 115
13380000	 113
13390000	 119
13400000	 113
13410000	 122
13420000	 121
13430000	 117
13440000	 112
13450000	 114
13460000	 117
13470000	 120
13480000	 120
13490000	 113
13500000	 116
13510000	 116
13520000	 113
13530000	 114
13540000	 115
13550000	 117
13560000	 115
13570000	 115
13580000	 114
