500	 7
1000	 32
1500	 75
2000	 139
2500	 220
3000	 325
3500	 446
4000	 582
4500	 742
5000	 920
5500	 1123
6000	 1340
6500	 1596
7000	 1850
7500	 2102
8000	 2425
8500	 2734
9000	 3052
9500	 3409
10000	 3786
10500	 4178
11000	 4585
11500	 5071
12000	 5514
12500	 5954
13000	 6452
13500	 6986
14000	 7511
14500	 8144
15000	 8703
